SMILES,P(Act),
C=CCCN1CCN(CC(=O)C(O)(c2ccccc2)C2CCC2)CC1,6.659555885,
CN(C)C1(CNCCc2ccccc2)COc2ccccc2OC1,6.657577319,
COc1ccccc1C1=CN2CCC1CC2,6.657577319,
Cc1ccc(CCNCC2(N(C)C)COc3ccccc3OC2)cc1,6.657577319,
C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](CCCN3CCOCC3)[C@@H]12,6.653647026,
CCC(C1=C(CCN(C)C)Cc2cc(Cl)ccc21)c1ccccn1,6.650004101,
CCCCCCSc1nsnc1OC1CN2CCC1CC2,6.647817482,
CC(=O)N1C2C=C(CN3C4CCC3CC(NC(=O)Nc3cc(F)cc(C(F)(F)F)c3)C4)CC1CCC2,6.638272164,
Fc1ccc(Cn2c(C3CNCCS3)nc3ccccc32)cc1,6.638272164,
CCN1CC=C(c2ccccc2)C(C(=O)OCCc2ccccc2)C1,6.631527162,
CCCN1CCN(CC(=O)C(O)(c2ccccc2)C2CCC2)CC1,6.627087997,
CCN1CCC(c2ccccc2)=C(C(=O)OCCc2ccc(Br)cc2)C1,6.619788758,
CN1CCC=C(c2nsnc2OCCCCCCCCCOc2nsnc2C2=CCCN(C)C2)C1,6.618283403,
COc1ccc(COc2ccc(-c3cc(/C=C4/CN5CCC4CC5)on3)cc2OCc2ccc(OC)cc2)cc1,6.607303047,
O=C(N[C@H]1CC[C@H](CO)CC1)c1cn(Cc2ccc(-n3cccn3)cc2)c2cccnc12,6.605548319,
c1ccc2c(c1)CC(C1CN3CCC1CC3)O2,6.60292945,
CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc(O)cc3)C2)cc1,6.599997654,
CCCCCCCCCCCCCC(=O)NCC(=O)N[C@@H](CO)C(=O)OCc1ccccc1,6.597092419,
N#CC1(c2ccccn2)CCN(Cc2cc(C(=O)NC3CCCCC3)c(=O)n3ccccc23)CC1,6.596879479,
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)N(Cc1ccc(C#N)cc1)c1ccccc1)C2,6.588548658,
COc1ccc(COc2ccc(-c3cc(/C=C4\CN5CCC4CC5)on3)cc2OCc2ccc(OC)cc2)cc1,6.585026652,
O=C(NCCC1CCNCC1)[C@H]1CCCN1C(=O)[C@@H]1C[C@@H](O)CN1C(=O)CC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,6.585026652,
CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,6.579994715,
O=C(O)c1cn(C/C=C/c2ccccc2)c2c(F)cccc2c1=O,6.568636236,
O=C(N[C@H]1CCCC[C@@H]1O)c1cn(Cc2ccc(-n3cc(-c4ccncc4)cn3)cc2)c2cccnc12,6.563837353,
CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,6.552841969,
O=C(O)c1cn(Cc2ccc(-n3ccc(C(F)(F)F)n3)cc2)c2cccc(F)c2c1=O,6.537602002,
CN(CCC[N+]12CCC(CC1)[C@@H](NC(=O)C1(O)c3ccccc3-c3ccccc31)C2)c1ccccc1,6.536405598,
CCCCCCOc1nccnc1SC1CN2CCC1C2,6.534617149,
Cc1ccc2c(n1)c(C(=O)N[C@H]1CCOC[C@@H]1O)cn2Cc1ccc(-c2ccn(C)n2)cc1,6.53313238,
O=C(NC[C@@H]1CCCNC1)[C@H]1CCCN1C(=O)[C@@H]1C[C@@H](O)CN1C(=O)CC(c1ccc(F)cc1)(c1ccc(F)cc1)c1ccc(F)cc1,6.522878745,
c1ccc(Cc2ncc3c(n2)CCNCC3)cc1,6.522878745,
CN(C)CCCN1c2ccccc2Sc2ccccc21,6.519993057,
COc1c(C(=O)N[C@H]2CCCC[C@@H]2O)cc(CN2CCC(C#N)(c3ccccn3)CC2)c2ccccc12,6.518557371,
O=C(O)c1cn(Cc2ccc(S(=O)(=O)F)cc2)c2ccccc2c1=O,6.499996932,
CCC(O)(C(=O)N[C@H]1CN2CCC1CC2)c1cccs1,6.48624985,
O=C1CCc2ccccc2N1CCCN1CCC(CCCCCCCO)CC1,6.480097662,
N#CC1(c2ccccn2)CCN(Cc2cc(C(=O)NC3CCOCC3)c(=O)n3ccccc23)CC1,6.4710833,
CCC1CCCCN1CCC[C@@H]1[C@H]2CCCC[C@@H]2C[C@@H]2C(=O)O[C@@H](C)[C@@H]21,6.467245621,
Cc1ccoc1CN(C(=O)O[C@H]1C[C@@H]2CC[C@H](C1)N2C)c1ccccc1,6.456925765,
CCOC(=O)N1CCC(CN2CCC3(CC2)CN(S(C)(=O)=O)c2ncccc23)CC1,6.453457337,
N#CC1(c2cccnc2)CCN(Cc2cc(C(=O)O)c(=O)n3ccccc23)CC1,6.440093375,
CCCCC1CCN(CCCN2C(=O)CCc3ccccc32)CC1,6.434420158,
COc1cc(N2CC(=O)N(c3ccc(Oc4ccccc4)cc3)C2=O)ccc1OCCN1CCCC1,6.431798276,
O=C(O)c1cn(Cc2ccc(-c3cccnc3)cn2)c2c(F)cccc2c1=O,6.431798276,
Cn1c(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)nnc1-c1ccc(=O)n(C)c1,6.41999931,
O=C(O)c1cn(Cc2ccc(N=C=S)cc2)c2ccccc2c1=O,6.40999458,
O=C(CCNS(=O)(=O)c1cccc2ncccc12)N1CCN(c2ccncc2)CC1,6.397940009,
O=c1[nH]c2ccccc2n1C1CCN(CCOc2ccccc2)CC1,6.397940009,
COc1nsnc1OCCOCCOCCOCCOc1nsnc1C1=CCCN(C)C1,6.389359352,
C[C@@H]1O[C@H](O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](/C=C/[C@H]3CCC[C@H](C)N3C)[C@@H]12,6.373659633,
O=C(C1CN(S(=O)(=O)c2cccc3nonc23)C1)N1CCN(c2ccncc2)CC1,6.366531544,
CCCSc1nsnc1OC1CN2CCC1CC2,6.365623506,
Fc1ccc(C(N[C@@H]2C[C@@H]3CC[C@H](C2)N3CCCCc2ccccc2)c2ccc(F)cc2)cc1,6.358525889,
O=C(O)c1cn(Cc2ccc(-c3ccccc3)cc2)c2c(c1=O)C(O)CCC2,6.356547324,
O=C(O)c1cn(Cc2ccc3ncccc3c2)c2cccc(F)c2c1=O,6.338187314,
COc1noc2c1CNCCC2,6.337242168,
CN1CCC=C(c2nsnc2SCCCCCCCCSc2nsnc2C2=CCCN(C)C2)C1,6.334888263,
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,6.333014282,
Cc1ccc(C)c(Cn2nc3c4ccccc4n(Cc4ccccc4)cc-3c2=O)c1,6.325138859,
CC(=O)c1ccc(C2=CN3CCC2CC3)s1,6.318758763,
O=C(O)c1cn(Cc2ccc(N3CCOC3=O)cc2)c2cccc(F)c2c1=O,6.301029996,
Fc1cccc(-c2cc(Cl)ccc2Cl)c1-c1nc(C2CCNCC2)no1,6.299997603,
O=C(NCc1ccccc1-c1cccc(Cl)c1)C1CCNCC1,6.299997603,
CN1CCC(c2ccccc2)=C(C(=O)OCCc2ccc(S(C)(=O)=O)cc2)C1,6.292429824,
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1ccc(OC)cc1)c(=O)n2C,6.28567024,
Cc1ccc(CN(C(=O)O[C@H]2C[C@@H]3CC[C@H](C2)N3C)c2ccccc2)s1,6.285586408,
CN(C)Cc1nccn1CC1CC(c2ccccc2)(c2ccccc2)C(=O)O1,6.274088368,
CN1CCC=C(c2nsnc2Cl)C1,6.270025714,
CCCCCCCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,6.270001453,
N#CC1(c2ccccn2)CCN(Cc2cc3c(c4ccccc24)CN([C@@H]2CCCC[C@H]2O)C3=O)CC1,6.26760624,
N#Cc1ccccc1-c1ccc(Cn2cc(C(=O)O)c(=O)c3cccc(F)c32)cc1,6.26760624,
COc1nsnc1OCCOCCOCCOc1nsnc1C1=CCCN(C)C1,6.255487969,
COc1ccc2c(c1)CCC(=O)N2CCCN1CCC(NC(=O)Cc2ccccc2)CC1,6.251811973,
CN1[C@H]2CC[C@@H]1C[C@H](CC(C(=O)NCc1ccccc1)(c1ccccc1)c1ccccc1)C2,6.22475374,
CC(=O)OC[C@H]1C[C@H]2CCCC[C@@H]2[C@@H](/C=C/[C@H]2CCC[C@H](C)N2C)[C@H]1[C@H](C)OC(C)=O,6.218460031,
O=C(O)c1cn(Cc2c(F)cccc2F)c2c(F)ccc(F)c2c1=O,6.214670165,
COc1cccc(CN(C(=O)O[C@H]2C[C@@H]3CC[C@H](C2)[N+]3(C)C)c2ccccc2)c1,6.213390527,
O=C(O)c1cn(Cc2ccc3[nH]c(=O)[nH]c3c2)c2cccc(F)c2c1=O,6.209714836,
CN1CCCc2cc(Cn3cc(C(=O)O)c(=O)c4c(F)cccc43)ccc21,6.20481541,
CN1CCC=C(c2nsnc2OCCOCCOCCOCCO)C1,6.203300808,
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,6.201694718,
O=C(Nc1ccc2c(c1)CNC2)[C@](O)(c1ccccc1)[C@@H]1CCC(F)(F)C1,6.200659451,
CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(OC)c(OC)c2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1,6.199998172,
N#CC1(c2ccccn2)CCN(Cc2cc(C(=O)Nc3ccccn3)c(=O)n3ccccc23)CC1,6.193820026,
Cc1ccc(Cn2nc3c4ccccc4n(Cc4ccccc4F)cc-3c2=O)c(C)c1,6.181546458,
O=C(NC1CCN(Cc2ccncc2)CC1)C(O)(c1ccccc1)C1CCCC1,6.180456064,
CCCCCCOc1nccnc1O[C@H]1CN2CCC1C2,6.161150909,
O=C(CCNS(=O)(=O)c1cccc2nsnc12)N1CCN(c2ccncc2)CC1,6.161150909,
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,6.131061822,
CCN1CC=C(c2ccccc2)C(C(=O)OCCCCc2ccccc2)C1,6.128952739,
CN1CCC=C(c2nsnc2SCCCCCCCCCCCSc2nsnc2C2=CCCN(C)C2)C1,6.124773736,
O=C(O)c1cn(Cc2ccc(-c3cccnc3)nn2)c2c(F)cccc2c1=O,6.109020403,
CN1CCC=C(c2ccon2)C1,6.107905397,
CC1(C)CC(CNC(=O)c2ccccc2-c2nc(Cl)cs2)CC(C)(C)N1,6.099999035,
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,6.097344525,
COc1ccc(COc2ccc(-c3cc(/C=C4\CN5CCC4CC5)on3)cc2)cc1,6.092051478,
COc1ccc(Cn2cc3c(=O)n(Cc4ccc(C)cc4C)nc-3c3ccccc32)cc1,6.087823129,
C#CCO[C@H]1CN2CCC1CC2,6.086186148,
CCN1CCN(c2ccc(NC(=O)c3ccccc3OC)cc2Cl)CC1,6.086186148,
CCOC(=O)N1[C@H]2CC[C@@H]1C[C@@H](NCCNC(=O)c1ccc(F)cc1)C2,6.080921908,
COc1ccc(CN/C(C)=N/c2ccc3c(c2)[C@@H](NC(=O)c2ccc(Br)cc2)[C@H](O)C3)cc1,6.077274542,
CN(C)c1ccc(/C=C/Cn2cc(C(=O)O)c(=O)c3cccc(F)c32)cc1,6.065501549,
Cc1cnc(N2CCc3ccccc3C2)cc1N,6.060480747,
CCCc1[nH]c2ccc3c(c2c1C(=O)OCC)CN1CCc2cc(SC)ccc2C1O3,6.06000179,
CSc1ccc2c(c1)C(C(C)c1ccccn1)=C(CCN(C)C)C2,6.06000179,
Cc1cccc(CCOC(=O)C2=C(c3ccccc3)CCN(C)C2)c1,6.055517328,
Cc1ccccc1C(=O)N1CCC(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1,6.055517328,
CN1CCN2c3ccccc3Cc3ccccc3C2C1,6.054039296,
O=C(O)c1cn(Cc2ccc3ccccc3n2)c2cccc(F)c2c1=O,6.047207557,
O=C(c1ccccc1C(F)(F)F)N1CCC(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1,6.040958608,
CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,6.034328029,
O=C(O)c1cn(Cc2ccc(-c3cccnc3)nc2)c2c(F)cccc2c1=O,6.021819483,
CC#CCn1c(N2CCCNCC2)nc2cnn(Cc3nc(C)c4ccccc4n3)c(=O)c21,6.020451625,
CNC1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,6.005243055,
O=Cc1ccc(C2=CN3CCC2CC3)s1,6.004364805,
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(Cc3ccc(O)cc3)C2)cc1,6,
CCCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(Cc3ccc(O)cc3)C2)cc1,6,
CCOC(=O)N1C[C@@H]2CC[C@H](C1)[C@@H]2NCCNC(=O)C1CCCCC1,6,
CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(Cc3ccccc3OC)C2)cc1,6,
COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1N1CCN(C)CC1,6,
Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccc(C(N)=O)cc1,6,
N#Cc1ccc(/C=C/Cn2cc(C(=O)O)c(=O)c3cccc(F)c32)cc1,6,
O=C(Nc1ccc(C(=O)OCC2CC2)cc1)N[C@@H](Cc1ccc(O)cc1)C(=O)NC1CCN(Cc2ccc(O)cc2)C1,6,
CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,5.995678626,
CN1[C@H]2CC[C@@H]1C[C@H](CC(CNC(=O)NCc1ccccc1)(c1ccccc1)c1ccccc1)C2,5.992679047,
CCN(CC)CCSC(C(=O)OCC=C(C)C)c1ccccc1,5.982966661,
CN1CCC=C(c2nsnc2SCCCCCCCCCCSc2nsnc2C2=CCCN(C)C2)C1,5.978744528,
CCN(CC)CCOCCOC(=O)C1(c2ccc(OC)cc2)CCCC1,5.975514332,
O=C(CN1CCC(O)CC1)C(O)(c1ccccc1)C1CCC1,5.964970718,
COc1ccc(Cn2cc(C(=O)O)c(=O)c3cccc(F)c32)cc1,5.958607315,
O=C(Cc1ccccc1)NC1CCN(CCCn2c(=O)oc3ccccc32)CC1,5.958607315,
O=c1[nH]c2cc(Cl)ccc2n1C1CCN(C2CCN(Cc3ccccc3[N+](=O)[O-])CC2)CC1,5.958607315,
CCN1CC[C@@H](c2ccccc2)[C@@H](C(=O)OC2CCCCC2)C1,5.942676295,
CC#CCn1c(N2CCC[C@@H](N)C2)nc2cnn(Cc3nc(C)c4ccccc4n3)c(=O)c21,5.924453039,
C1=C(c2ccccn2)C2CCN1CC2,5.920818754,
CCOC(=O)N1C2CCC1CC(N1CC[C@@H](NC(=O)c3ccccc3C)C1)C2,5.920818754,
CN1CCN(C2=Nc3ccccc3Nc3ccc(OS(=O)(=O)C(F)(F)F)cc32)CC1,5.920818754,
COc1ccc(CCOC(=O)C2(c3ccccc3)CCN(C)CC2)cc1,5.920818754,
Clc1cc(Cl)cc(C#CCOc2nsnc2C23CC4CC2C3C4)c1,5.920818754,
Cn1cc(-c2ccc(CN3C(=O)C(=O)c4c(F)ccc(F)c43)c(F)c2)cn1,5.920818754,
OC1(c2nc3ccccc3s2)CN2CCC1CC2,5.920818754,
C#CCOC(=O)C1=CCCN(C)C1,5.909999566,
O=C(OC1CN2CCC1CC2)C1=C/C(=C\c2ccncc2)c2ccccc21,5.899998417,
CCNC(=O)NCC(C[C@@H]1C[C@@H]2CC[C@H](C1)N2C)(c1ccccc1)c1ccccc1,5.894149326,
CCOC(=O)c1c(C)n(CC)c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3,5.879998926,
CCN1CCC(c2ccccc2)=C(C(=O)OCCc2ccc(OC)cc2)C1,5.87235537,
CCCCc1nccn1CC1CC(c2ccccc2)(c2ccccc2)C(=O)O1,5.871923987,
C[N+]12CCC(CC1)C(C1Cc3ccccc3O1)C2,5.853871964,
CCN1CCN(Cc2ccc3c(ccn3S(=O)(=O)c3ccccc3Br)c2)CC1,5.846185136,
O=C(CN1CCN(CCc2ccccc2)CC1)C(O)(c1ccccc1)C1CCC1,5.843148099,
O=C(C1CN(S(=O)(=O)c2cccnc2Cl)C1)N1CC2CN(c3ccncc3)CC2C1,5.826943456,
C1=C(c2ccoc2)C2CCN1CC2,5.823908741,
CCOC(=O)N1[C@H]2CC[C@@H]1C[C@@H](NCCNC(=O)C1CCCCC1)C2,5.823908741,
CO/N=C(\C#N)[C@@H]1CN2CC[C@H]1C2,5.823908741,
O=c1[nH]c2cc(Cl)ccc2n1C1CCN(C2CCN(Cc3ccccc3C(F)(F)F)CC2)CC1,5.823908741,
CS(=O)(=O)c1cccc(-c2ccc(Cn3cc(C(=O)O)c(=O)c4cccc(F)c43)nn2)c1,5.811634074,
COc1ccc2c(c1)CC(CCN(C)C)=C2C(C)c1ccccn1,5.809999052,
Cc1ccc(Cn2nc3c4ccccc4n(Cc4ccncc4)cc-3c2=O)c(C)c1,5.809833645,
C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](/C(O)=C/[C@H]3CCC[C@H](C)N3C)[C@@H]12,5.804931004,
COc1ccc(CCCN2CCC(CCC(=O)c3cc(Cl)c(N)c4c3OCCO4)CC2)cc1OC,5.800000875,
Cc1cc(Cl)cc(-c2ccccc2C(=O)NCC2CCNCC2)c1,5.800000875,
N#Cc1ccccc1CN1CCC(N2CCC(n3c(=O)[nH]c4cc(Cl)ccc43)CC2)CC1,5.795880017,
O=C(O)c1cn(Cc2cccc(C(F)(F)F)c2)c2c(F)ccc(F)c2c1=O,5.795880017,
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,5.774264388,
CCN(CC)CCOCCNCC1(c2ccccc2)CCCC1,5.770318158,
O=C(C1CN(S(=O)(=O)c2ccc3ncccc3c2)C1)N1CCN(c2ccncc2)CC1,5.769775948,
CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(SC)ccc2C1O3,5.749999856,
Cn1cc(-c2ccc(CN3C(=O)C4(CCN(C5CCCC5)C4)c4ccccc43)cc2)cn1,5.742357418,
COc1ccc(-c2ccc(CCCNc3ccc(CN4CCCC4)cc3)nn2)cc1,5.730487056,
CCOC(=O)N1[C@H]2CC[C@@H]1C[C@@H](NCCNC(=O)c1cc(F)cc(F)c1)C2,5.721246399,
N#CC1(c2ccccn2)CCN(Cc2cc(C(N)=O)c(=O)n3ccccc23)CC1,5.721246399,
Nc1ccnc(N2CCc3ccccc3C2)c1,5.721246399,
CC(C1=C(CCN2CCCCC2)Cc2ccccc21)c1ccccn1,5.720000164,
CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)N(Cc1cccc(Br)c1)c1ccccc1)C2,5.706792183,
CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(Cc3ccc(O)cc3)C2)cc1,5.700000504,
C=CCOC(=O)N1[C@H]2CC[C@@H]1C[C@@H](NCCNC(=O)c1ccccc1)C2,5.698970004,
COc1nccnc1CC1=C(CCN(C)C)Cc2cc(Cl)ccc21,5.698970004,
CCCc1[nH]c2ccc3c(c2c1C(=O)OCC)CN1CCc2cc(OC)ccc2C1O3,5.689999563,
CN1CCC=C(c2nsnc2OCCCCCC2CCN(CCCN3C(=O)CCc4ccccc43)CC2)C1,5.685755529,
CCN1CCN(c2ccc(NC(=O)c3cccc(C)c3)cc2Cl)CC1,5.677780705,
NC(=O)OCCN1CCC(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1,5.677780705,
NCCN1[C@H]2CC[C@@H]1C[C@H](NC(c1ccc(F)cc1)c1ccc(F)cc1)C2,5.675717545,
CCOC(=O)c1c(CC)[nH]c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3,5.660000322,
C1=C(c2cccnc2)C2CCN1CC2,5.657577319,
CCOC(=O)N1C2CCC1CC(N1CC(NC(=O)c3ccccc3)C1)C2,5.657577319,
Cn1cc(-c2ccc(CN3Cc4ncccc4C3=O)c(F)c2)cn1,5.647817482,
Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,5.642065153,
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)[C@@H]2CCCC[C@H]21,5.639999555,
Cn1cc(-c2ccc(CN3C(=O)C(=O)c4ccccc43)cc2)cn1,5.638272164,
O=c1[nH]c2cc(F)ccc2n1C1CCN(C2CCN(S(=O)(=O)c3ccccc3)CC2)CC1,5.638272164,
CN1CCC=C(c2nsnc2OCCCCCCN)C1,5.635756778,
Cn1cc(-c2ccc(CN3C(=O)Cc4ccccc43)c(F)c2)cn1,5.61989463,
Cc1ccccc1NC(=O)c1cc(CN2CCC(C#N)(c3ccccn3)CC2)c2ccccn2c1=O,5.619788758,
CN1CCN(C(=O)C2(c3ccccc3)CC2c2ccccc2)CC1,5.602059991,
O=C(C1CN(S(=O)(=O)c2ccccc2OC(F)(F)F)C1)N1CCN(c2ccncc2)CC1,5.601028465,
CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(Cc3cccc(OC)c3)C2)cc1,5.599999383,
COc1ccc2c(c1)CCN1Cc3c(ccc4[nH]c(C)c(Cc5ccccc5)c34)OC21,5.599999383,
O=C1CCc2ccccc2N1CCCN1CCC(CCCO)CC1,5.599999383,
CC(=O)CNC1CCN(Cc2ccc(CCNC(=O)c3ccc(-c4ccc(F)cc4)cc3)cc2)CC1,5.598599459,
O=C(CCN1[C@H]2CC[C@@H]1C[C@H](NC(c1ccc(F)cc1)c1ccc(F)cc1)C2)Nc1ccccc1,5.595166283,
CC(C)O/N=C1\CN2CCC1C2,5.583359493,
CC(C1=C(CCN(C(C)C)C(C)C)Cc2ccccc21)c1ccccn1,5.56444388,
CN(C1CCCCC1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,5.561457651,
CCCCCCCCN[C@H](C)[C@@H](O)c1ccc(SC(C)C)cc1,5.553618188,
CN1CCC[C@@H](c2nc3ccccc3n2Cc2ccc(F)cc2)C1,5.552841969,
CCCCCOc1nsnc1C1=CCCN(C)C1,5.545434906,
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,5.537602002,
CCN1CCN(c2ccc(NC(=O)c3ccc(C)cc3)cc2Cl)CC1,5.537602002,
C[C@H]1OCC2(CN3CCC2CC3)O1,5.537602002,
O=C(O)c1cn(Cc2ccccc2)c2c(F)ccc(F)c2c1=O,5.522878745,
Cc1nn(C)cc1-c1ccc(CN2C(=O)C3(CCN(C4CCCC4)C3)c3ccccc32)c(F)c1,5.521437112,
O=C(OCOCCN1CCOCC1)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,5.507239611,
CN1CCC2(C1)C(=O)N(Cc1ccc(-c3cnn(C)c3)cc1F)c1ccccc12,5.506561867,
O=C(NCCC1CCNCC1)c1ccccc1-c1cccc(Cl)c1,5.499999679,
Cn1cc(-c2ccc(CN3C(=O)CSc4ccccc43)c(F)c2)cn1,5.492418009,
CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(C)ccc2C1O3,5.4844573,
O=c1[nH]c2ccc(F)cc2n1C1CCN(C2CCN(S(=O)(=O)c3ccccc3)CC2)CC1,5.48148606,
COc1ccc(CCC(=O)NCC2(c3ccccc3)CCN(C)CC2)cc1,5.463441557,
C[C@H](C1=C(CCN(C)C)Cc2cc(F)ccc21)c1nccs1,5.455931956,
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,5.449771647,
CCOC(=O)N1C[C@@H]2CC[C@H](C1)[C@@H]2NCCNC(=O)C1CCCC1,5.443697499,
O=C(Nc1cccc(SC(F)(F)F)c1)N1CCC(N2CCC(n3c(=O)[nH]c4cc(Cl)ccc43)CC2)CC1,5.443697499,
C#CC(C)O/N=C1\CN2CCC1C2,5.432973634,
CNCCc1sc2ccccc2c1[C@@H](C)c1ccccn1,5.431798276,
COc1nccnc1[C@H](C)C1=C(CCN(C)C)Cc2ccccc21,5.431798276,
Cc1ccc(Cn2nc3c4ccccc4n(Cc4ccccn4)cc-3c2=O)c(C)c1,5.420680089,
CN1CCC2(CC1)C(=O)N(Cc1ccc(-c3cnn(C)c3)cc1F)c1ccccc12,5.420108415,
CN1CCC=C(c2nsnc2OCCCO)C1,5.420000453,
CN1[C@H]2CC[C@@H]1C[C@H](CC(CNC(N)=O)(c1ccccc1)c1ccccc1)C2,5.416914634,
CC(C)(C)O/N=C1\CN2CCC1C2,5.415668776,
CC#CCO/N=C1\CN2CCC1C2,5.413975618,
CC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,5.408935393,
Cn1cc(-c2ccc(CN3C(=O)C(O)(C(F)(F)F)c4ccccc43)cc2)cn1,5.398968876,
Clc1ccc(C#CCO/N=C2\CN3CCC2C3)cc1,5.396855627,
Fc1ccccc1C#CCO/N=C1\CN2CCC1C2,5.394694954,
c1cnc(O[C@@H]2CN3CCC2C3)cn1,5.392544977,
COc1cccc(Cn2cc(C(=O)O)c(=O)c3c(F)ccc(F)c32)c1,5.37675071,
CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(OCC)ccc2C1O3,5.37161107,
O=C(O)c1cn(Cc2ccccc2C(F)(F)F)c2ccccc2c1=O,5.366531544,
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,5.364767654,
O=c1[nH]c2cc(Br)ccc2n1C1CCN(C2CCN(S(=O)(=O)c3ccccc3)CC2)CC1,5.356547324,
O=C(CCNS(=O)(=O)c1cccc2nsnc12)N1CCN(c2cc(Cl)ccn2)CC1,5.346787486,
O=C(N[C@H]1CCCC[C@@H]1O)c1nn(Cc2ccc(-n3cccn3)cc2)c2ccccc12,5.346787486,
CCN1CCN(c2ccc(NC(=O)c3ccc(F)c(F)c3)cc2Cl)CC1,5.327902142,
O=C1CCC(c2ccccc2)(C2CCN(Cc3ccc(Br)cc3)CC2)C(=O)N1,5.318713526,
COc1ccc(CCNC(=O)OCC2(c3ccccc3)CCN(C)CC2)cc1OC,5.293282218,
C#CCO/N=C1\CN2CCC1C2,5.292713769,
O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,5.292429824,
Cn1cc(-c2ccc(CN3C(=O)COc4ccccc43)c(F)c2)cn1,5.286988117,
CN1CCC(c2ccccc2F)=C(C(=O)OCCc2ccc3c(c2)CCO3)C1,5.278189385,
O[C@@H]1CCCN(Cc2ccc(OCCCc3ccc(-c4ccc(Cl)cc4)nn3)cc2)C1,5.262012674,
CN(Cc1ccccc1)[C@H]1C2C3CC4C2C(=O)C2C4C3C21,5.232028279,
CCC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,5.216453718,
OCCNc1ccnc(N2CCc3ccccc3C2)c1,5.214670165,
